Total_Generations	10000	Number_Objectives	3
Size_Pool	100 	Current_Generation	100	
3.123991835643117109810873444076	2.373826477935025991428119596094	5.254526168465397439888420194620	
1.820631054510092106113461341010	3.142748313501201096187287475914	6.291730526811083024085746728815	
2.987879480910576646124354738276	4.145071329142964167147056286922	4.291196739112097091606301546562	
8.960464439190545249402930494398	6.143219044667303840867589315167	8.846278493002968090763715736102	
29.892686188266452518291771411896	26.246905502255110320675157709047	29.864119923533440470464483951218	
15.846444472193924823955057945568	15.854209131816636713097068422940	15.494490894998135033233666035812	
28.914300219290549165407355758362	36.937220276884296765729231992736	26.132525730709645017668663058430	
38.163851601729028573117830092087	20.271130735488682717004849109799	15.754299412058655249779803853016	
14.914641931580634448550881643314	22.699344823418382333102272241376	18.242109160618760199668031418696	
17.229646979816848784139438066632	11.448106675345369964702513243537	13.311342228559125189235601283144	
34.819785756909730878305708756670	31.553044098394700256449141306803	16.184382209800361351881292648613	
17.575626993948311849180754506961	26.283421191064185507002548547462	44.545373384538464733850560151041	
29.695387553415599768413812853396	35.371937734984825851825007703155	21.946199608711562945018158643506	
23.659216715087175941789610078558	21.406809996230570902753242990002	24.621115224960160361433736397885	
27.923958106625082820073657785542	58.894102444856528677519236225635	37.655934748792418531593284569681	
14.672357572823750970769651758019	16.190705931979149312383015058003	16.489103620236772229645794141106	
32.131499531547184744795231381431	24.986835290713447221833121147938	22.639255940318669502175907837227	
39.692470640164266626470634946600	35.652162088590557686984539031982	18.269438450896608117091091116890	
12.802701815170227206408526399173	21.711371269148315832353546284139	21.349069675737634810275267227553	
27.844520225033797089508880162612	27.475021668798849105996850994416	30.711091814850085768284770892933	
22.959157699767743565644195768982	23.022423209962418866325606359169	18.376071459982515676756520406343	
11.809763182041452367343481455464	10.646650238818594402800954412669	16.934079285555583282985026016831	
21.711143629375175834184119594283	18.957400063592405814461017143913	19.120571935951648612217468325980	
52.495296943624978780462697613984	30.765605782722257544037347543053	21.848988896540102899734847596847	
11.597096841682134282791594159789	50.519255624026214945843094028533	34.777377400315906186278880340979	
23.326006313003507131043079425581	45.728201730266306412886478938162	26.155999445713995044116018107161	
12.266516962362045362056051089894	21.264099539018342710505748982541	12.959023169747240444849012419581	
14.881507873117778117943998950068	18.353620911641726820562325883657	12.972798383860411064461004571058	
38.393485807064010373323981184512	21.078600136681121313131370698102	23.446326285603529271384104504250	
35.024164860749948502416373230517	22.874647004881207834614542662166	32.165237727428589664668834302574	
30.676729744264235932860174216330	22.183918277850732891920415568165	26.333248828655289486277979449369	
44.749499025526404238917166367173	32.779802209771077059485833160579	42.494018032963332132112554972991	
17.640772209522761926336897886358	23.574864297219388475923551595770	14.140360076368780894995325070340	
38.135980324672168251254333881661	35.550291235994890826077607925981	46.153740966276068036222568480298	
29.910246567987108790021011373028	28.311853820077416798994818236679	31.442593242816922582960614818148	
23.857613287867586393531382782385	17.153764822896409469876743969508	12.103632033706167803188691323157	
21.284179931493913073836665716954	14.705278401506488350491963501554	19.982137368560568546627109753899	
18.669661324790055800804111640900	20.335826484699694560731586534530	31.339922771514395094527571927756	
14.597299833581399042259363341145	7.234006811938868963807180989534	14.888655530510986224612679507118	
19.137509717027374023246011347510	23.554580090658795654690038645640	19.607369678376098676153560518287	
26.058952147512002284202026203275	39.508301174061450922181393252686	27.805728421931593885574329760857	
25.596047491843950894008230534382	20.562034727841410841620017890818	27.247312458215802166705543641001	
17.940175506198944077596024726517	21.808826582715944653045880841091	28.974082103588486347689467947930	
18.934494660465112758629402378574	27.481030430117435514603130286559	19.872210882385139996131329098716	
27.051696026887960044859937625006	26.646685788753824652985713328235	21.732140853564381188789411680773	
22.868396032822783325855198199861	33.828593936282310039587173378095	37.705578167701638392372842645273	
11.655297919960950991935533238575	12.493418871937485903345077531412	20.918967997517963652853723033331	
36.624017583734314484900096431375	27.210992763088764689882737002335	53.106707975586694203684601234272	
17.671650183824660018672147998586	14.896048244131462112704866740387	18.168868823614459984128188807517	
7.541788954068777250938637735089	9.212741213090824388132205058355	8.472879373700184402196100563742	
41.391521225866732436315942322835	30.538861133370488687432953156531	27.621358805063167096705001313239	
25.636600868918012707808884442784	20.127300439151184718866716139019	18.857007020147385389918781584129	
7.802211494430486560247572924709	12.293531510012929430786243756302	14.584297258243847039693719125353	
5.735474033764820234182479907759	10.737594279894560500565603433643	13.140469803015209393493023526389	
5.047154338331743872458901023492	5.280075548809655572313204174861	11.539915245453050474111478251871	
11.541730778281960922981852490921	14.501823546400403941447621036787	9.560567614793180624133128731046	
20.915568512657660704689988051541	12.636904019438706114897286170162	18.872936422205572881694024545141	
23.630943042601607828601117944345	15.619433345617057540266614523716	16.872862876343788229860365390778	
6.714128889447813719471014337614	6.289575576912850074506877717795	14.016537251224605142851942218840	
10.900190549976068510318327753339	11.390765242262235190651153970975	19.313980758995128894639492500573	
19.168165763849977167865290539339	17.967432973427104769825746188872	23.404229050168520842589714447968	
7.774252192765866098511651216540	7.934774993176398893979239801411	10.118067443690053508476012211759	
18.511229015068781933450736687519	44.705237372936515782839705934748	24.858150673898304461317820823751	
14.936070248345393096656152920332	37.773713586974430711507011437789	30.115920127259173000311420764774	
16.062946353039826874464779393747	24.302738288990333614947303431109	19.039372707539648388319619698450	
19.304632451718415353525415412150	16.918257344987008394809890887700	15.077634144120594328342122025788	
6.870909914693857700740409200080	16.038673032215513103437842801213	17.616628678109723438183209509589	
