Total_Generations	250000	Number_Objectives	3
Size_Pool	100 	Current_Generation	2500	
0.339817139169318493951976734024	0.341516811693613864253649126113	1.960724460053167250705996593751	
0.339884470780068004280849436327	0.312719144872717069727485750263	1.972643035540630584989685303299	
0.339817139169318493951976734024	0.341516811693613864253649126113	1.972624730008701643413360216073	
33.411066360198347524601558689028	32.859715779408325886379316216335	32.571830435967903838445636210963	
7.878901825435283612364401051309	13.683192782951767441090851207264	10.392468519114544278636458329856	
9.100521126554031781097364728339	14.612793743790128075943357544020	17.902525348495707646634400589392	
20.124066360088619376256247051060	15.695799477432974100565843400545	23.484266173409089617507561342791	
18.495624699748532293597236275673	19.059286050101786003097004140727	23.018800658342215115226281341165	
8.260902632212797414013039087877	11.822016194241680153709239675663	6.411469434785871612803020980209	
12.010606162960714371479298279155	16.768404807892554941872731433250	11.740001892700604457786539569497	
11.897119548472881334078010695521	11.630927196257960787306728889234	22.411029772771378532070229994133	
33.298233726699351109346025623381	31.034720616921926961140343337320	41.170659989302649250930699054152	
49.231248720215596392790757818148	38.178208650971676263452536659315	46.361556541911497220098681282252	
9.894579414076661194599182636011	16.562424349642817844596720533445	15.630159521315571069521865865681	
23.787996206048681813172152033076	28.485575292136431357903347816318	24.239273078669100414117565378547	
11.115692140085839056951044767629	6.858544726128445567781000136165	13.700075998654247300123643071856	
9.156261553448908685481910652015	8.972982930146434554785628279205	13.674880011697519321955951454584	
14.270664771243795954092092870269	16.623415587172988949760110699572	20.288804488903032563484885031357	
15.429931462797600971725842100568	22.096058854401775306541821919382	21.058014487257377567175353760831	
19.772940936499658448610716732219	19.752046380865643016022659139708	21.064127693756507397893074085005	
65.865708765358519372057344298810	60.301322150385182396803429583088	73.622511675536543407361023128033	
4.999735600418401482158969884040	5.312939480696917016189217974897	10.242770748483257747807328996714	
6.888072358581357690354707301594	8.936566101079161938969264156185	11.849975876677630637345828290563	
14.946995040193776560499827610329	13.225281257126946243829479499254	12.226787549657453624263325764332	
11.619796522745920341890268900897	10.238502197929607362425485916901	9.554024779634001873773740953766	
15.593309971697454585637387936004	12.469158805989991378737613558769	18.168593042635713175059208879247	
15.996914169664925964298163307831	30.203938256048804333886437234469	17.362388576732946887659636558965	
14.184939061255740000433434033766	12.391894893879738859254757699091	17.442204088548244556022837059572	
21.180295977033154031232697889209	22.424794795768747235342743806541	28.641127189127885799280193168670	
20.640377797445488283756276359782	27.024025317306577420595203875564	14.262912844259433953197913069744	
8.659552727589383991357863123994	9.230302933658949271489291277248	9.168243688216428211035236017779	
17.768980205284989892788871657103	14.853917802437592854403192177415	18.529707113678192342831607675180	
6.278278441144476751389902347000	13.491761992064510877753491513431	10.970843182475547905596613418311	
14.176520569701446916610620974097	11.084226990562950021512733655982	11.473453079810072452460190106649	
10.177038376216515302985499147326	16.209912284586511788120333221741	18.544044539321429709843869204633	
6.668763878264224231884327309672	10.866311875795886976447945926338	15.254122265703971450534481846262	
13.406800478940141374550876207650	10.491054678696210444854841625784	11.986962333566209437663019343745	
12.278717219117428527397350990213	12.522098798552043774634512374178	14.285388472312543939324314123951	
10.656399943980758848738332744688	4.772932045973944603645122697344	13.269570740435781885935284662992	
16.511359589358413302306871628389	20.079829645843133789639978203923	28.591489362416805164457400678657	
7.609225275353878714668098837137	7.884262763780104599220521777170	10.247995091938008727083797566593	
10.615741042803611193789947719779	6.465031912020640092464418557938	8.748424161450557789976301137358	
14.152950897175879063638603838626	10.367941659612588622962903173175	15.468434365131063401577193872072	
16.582563694731696557482791831717	14.743083462640576897229038877413	25.008276670571319755254080519080	
10.713607053634815358122978068423	10.298372943293990999791276408359	11.602443371304801189580757636577	
19.468557518915044823870630352758	18.358878602881574693128641229123	19.043013784040837776956323068589	
10.649221638245689902646518021356	8.663981353968219778494130878244	13.271863313163658304461023362819	
32.498889544988848854245588881895	35.023272761312561840441048843786	40.708173504269005604783160379156	
11.267133143043343679323697870132	12.501808398214867779074666032102	15.687917540895732315675559220836	
12.595386947301269842114379571285	13.149399536850699732326575031038	16.606921239489313535386827425100	
13.314152182603868013188730401453	11.981460598199081601933357887901	15.138238333178243522070260951295	
13.646041523437180131850254838355	23.917332540078472646882801200263	20.020006598897019500782334944233	
9.006949591581477676527356379665	10.710818436470244563452069996856	14.453149139069607187479959975462	
6.284994723087224954838347912300	6.119956333188953045976177236298	12.728945719634992883584345690906	
