Total_Generations	250000	Number_Objectives	3
Size_Pool	100 	Current_Generation	2500	
0.379626279989189852059894292324	1.239815409571071613825665735931	3.437913559681030850612160065793	
8.278000481456157189086297876202	3.794371754858465894955088515417	0.702263952483236253421239325689	
2.958530439358330266230723282206	0.417314570405552864862386286404	2.448975033679622104187956210808	
2.925883122408683423287811820046	1.161476464517802620335373831040	3.009571653970867899374752596486	
2.913635620906303458355068869423	2.830786388369810335774445775314	2.865926177072364744446986151161	
2.703931192677297090654064959381	3.165479469796744549370259846910	1.513613226890014651360161224147	
2.958830858571980026994197032764	2.608506930579212568233060665079	4.267832486618879705986273620510	
2.454449122038888209118567829137	5.602380594206750608066158747533	4.147819970436675163227846496738	
4.685195618370669556895791174611	3.786006362702869054714938101824	3.581728525541095109474554192275	
4.386496915052323863903893652605	2.434907299734979879701768368250	6.740255942646610876067825302016	
4.399086187428324912218613462755	1.511200743473797736271535541164	7.186582670497922542551805236144	
2.857492510044993938578272718587	3.598995601743788075310703789000	7.951596130432127651488372066524	
2.767383545806588074356113793328	2.937258682370322393495598589652	8.342709181691819964044043445028	
5.624952255052660277101495012175	2.375214317169874966850784403505	6.063618324093603462188184494153	
6.421341028023516805944836960407	4.831278681683523146261904912535	2.958968404552488884462491114391	
6.228549033678979718331447656965	7.497436447982083862484614655841	3.547391302951216740524387205369	
8.972937370273495361061577568762	1.421758590264160515559410669084	6.198004919480467833636794239283	
9.180852413517408550092113728169	4.109825871330007096560166246491	2.098512394464017827289126216783	
5.962929052086556325207311601844	8.973009472084646276357489114162	3.328494682803951221217175771017	
2.434803234871390387183964776341	10.918838691193855083838570863008	8.985467461491024820929851557594	
8.468094357879319744597523822449	12.599794685756783962915505981073	2.741756287880182441085707978345	
4.906798465065723924283247470157	4.518139574117615353543442324735	6.472959635410914458475417632144	
4.082875833766080653219887608429	4.619288258369021349381000618450	7.480435846619999828988056833623	
6.516204319659292032440589537146	3.028094550526839512372134777252	5.414067246608253114459330390673	
5.915174993661028501890086772619	5.536305219874085636888594308402	5.121258176042617904499820724595	
6.871708346164179914694614126347	4.329332111463405574625085137086	5.223277709681046765410883381264	
