Total_Generations	250000	Number_Objectives	3
Size_Pool	100 	Current_Generation	2500	
0.592035511730160779464426923369	1.056496041478934611035356283537	1.865742614370142327118173852796	
0.930656726233692999095126197062	0.846646267523986084668763396621	1.788706734797200104125636244135	
0.592035511730160779464426923369	1.056496041478934611035356283537	1.888427528570465252499843700207	
32.966064472292181619650364154950	31.026372377503623312122726929374	31.627820798723025319532098365016	
11.901022244209439548967566224746	9.091890537494998980605487304274	8.635189646906150429117587918881	
6.950212037539110987438562005991	6.275608863532246672889414185192	10.802744520962994201340734434780	
22.810847808838069283865479519591	18.728986641611541585916711483151	10.196853913955632009447072050534	
10.117490754515619855169461516198	10.811679826876606114183232421055	9.550112312698608718619652790949	
21.949250044639292411829956108704	17.699566840095414477218582760543	17.585728788891213270062507945113	
30.342317256518445134361172677018	17.610994433502135336766514228657	17.456675011117358309320479747839	
19.259190996483315672094249748625	23.258454813250388326650863746181	14.727515083151285324447599123232	
6.924237616409333995193264854606	8.647573735681628903648743289523	9.125849580534326932479416427668	
31.878837489600076793294647359289	12.094844940876560812625939433929	17.120225324922603959976186160930	
22.241630181731583348891945206560	17.335977806196137152028313721530	17.106016437496712967458734055981	
23.876536306533651554673269856721	20.153392270456137680412211921066	23.597505732222057162061901181005	
5.322045812802895348170295619639	10.215242662678335250348027329892	11.856198061497812190623335482087	
22.659218138129268993452569702640	33.832975594475890090961911482736	24.057277288581619956175927654840	
12.889617881674418242710089543834	10.739391966784799237188963161316	12.594323192898327690159021585714	
24.387828931444044400222992408089	21.406909271436528996446213568561	20.685691458639944073638616828248	
21.002687933089841720857293694280	12.513396080567238399794405268040	9.597788507429656945646456733812	
11.636188904867891480421349115204	10.760493249519765157629080931656	9.171196945819691137558038462885	
15.986535246222526751580517156981	23.012387546217727418706999742426	13.966720755032172363030440465081	
62.638682801468512195697257993743	63.352987288731391402052395278588	64.582679649444528990898106712848	
8.647236431890050312176754232496	9.503206322130415273363723827060	21.712944433991197001887485384941	
10.551931250969994735555701481644	5.385891720288242368042119778693	9.682047483907201268493736279197	
18.222851123246066151750710560009	7.453029083011644573275589209516	9.590967032731443353554823261220	
16.788518060295178457863585208543	9.191918907951009742873793584295	7.204621123683526917602648609318	
7.794307690520497544639511033893	8.518461438767820581574596872088	13.525299921536305447489212383516	
29.306615720212395359567381092347	21.433237310161381117268319940194	25.003048917470017897812795126811	
10.232371539265441739985362801235	6.485758499484901129505942662945	11.364734118311167421211393957492	
6.371356245146667873768819845282	7.531249125500429464352691866225	10.550861781699744312845723470673	
10.732124884170840317665351903997	9.270057497881193597777382819913	17.817095693868374439716717461124	
25.003214392929656639807944884524	12.360809789213700327081824070774	22.233191222013548582481234916486	
21.934490399089952461508801206946	8.034425125562686176294846518431	9.282793044295951645494824333582	
23.255590960390939869739668210968	20.118251440436530685929028550163	25.147664192918963266265564016066	
10.665788580402155716342349478509	9.343270065858710893280658638105	4.977442281313797067809900909197	
41.499000329512455209624022245407	42.460305692678346645152487326413	18.809027414756311458177151507698	
42.660743063402314589893649099395	37.781316596659280548919923603535	26.816131857131413340766812325455	
21.060566581489361226431356044486	12.847472464396362923366723407526	15.332770378740617545076929673087	
8.662488280024836839743329619523	9.335012342711980437570673529990	7.953555387450318647779567982070	
9.084220024098316415006593160797	9.107317582409809375576514867134	4.317029405387375895486457011430	
25.910190436873740793544129701331	17.987066862284326163035075296648	24.605637164912646852599209523760	
16.470930583042470374266486032866	8.312454130646260708203953981865	10.785897647371912810854155395646	
13.190622627834400759638810995966	9.955764835707700655120788724162	13.895986336007220884880553057883	
34.141102889883264026593678863719	41.423610571923802581295603886247	39.834993274594239665020722895861	
14.332221109007873494078921794426	9.113636430614251437987149984110	10.623120139369559566944190009963	
11.852123484986131884966198413167	12.663435351429907171905142604373	12.206637905499317042767870589159	
11.391087799500693833465447823983	10.421773347510560725481809640769	16.300851909942025486088823527098	
9.669595662853527784363905084319	12.629307058061758795020068646409	12.642163455728136156608343299013	
12.292865327172522782461783208419	7.849274950768160508118853613269	7.642853181482863078599621076137	
5.058663342005053742411746497964	8.884630372592095426398373092525	9.424021241430725837062709615566	
12.566368014131537478306199773215	14.054591961290853419086488429457	6.346004781818700202222771622473	
24.051815245460591796700100530870	17.605286906971652882702983333729	18.681436118481030916882446035743	
8.410490019197412792095747136045	7.144760334285962244393886066973	8.683868638912333182133806985803	
10.520942646854173574411106528714	12.246504882733033170438829984050	8.413441122689587103877784102224	
8.281336093132965814334056631196	3.910081277284965128870908301906	7.885368866579417712614485935774	
38.703112777714039793863776139915	28.230755534901412318049551686272	29.708477797872888004349078983068	
8.536730728262142520179622806609	13.591062266134100511294491298031	14.825104723114220561797083064448	
24.674354327699518307781545445323	15.750450633321062099412301904522	20.573130867683577349680490442552	
21.005992437193711452891875524074	11.560257709797200575962961011101	18.564402349237074218990528606810	
8.429511190786300289801147300750	13.453536022839637453785144316498	13.079118549149761463468166766688	
15.162498956267691951893539226148	15.204831260453943286847788840532	15.885846047365523858729829953518	
14.301846893246732861371128819883	5.743508020172387595891905220924	9.286614438763169943058528588153	
9.376564255228819533272144326475	3.476907612897209620683725006529	9.226158165512012843123557104263	
7.742266652444135921484758000588	10.563077938355583285101602086797	10.858571104877769997187897388358	
12.604398303024286320805913419463	11.612238334895328861762209271546	8.298070865835651233055614284240	
12.521122295472222774037618364673	10.366387382863518240583289298229	11.019913096477532477024396939669	
14.275568224444228349057084415108	7.843163268943594168547406297876	14.868295547326644268082418420818	
8.424610703758279584008050733246	8.235454880587772308331295789685	6.950881822419844979776826221496	
25.059694391499224508379484177567	21.159486484620167345838126493618	25.163722857734555304887180682272	
22.562473444529377530898273107596	14.576619720857946660430570773315	21.510474163260401070374427945353	
28.767827471347565904125076485798	22.385973620942440476255796966143	31.915812651901259044961989275180	
18.677924215336876301307711401023	9.781264252691057592414836108219	6.987604106056097386101555457572	
19.147716497058130613595494651236	9.667031871991371261287895322312	11.969918483018483712498891691212	
12.199612265217142592632626474369	7.386686972825993180435943941120	11.414530812023796713106094102841	
19.651856292529092939957990893163	12.835131053251865651532170886640	14.545158043601077224593609571457	
19.997057740053403307456392212771	16.269021599375761866212997119874	11.239644569997599532484855444636	
13.992750786162108767030076705851	16.349521826885016650976467644796	18.015490433550525040118372999132	
8.664819721182080769494859850965	9.356184501953851651023796875961	5.301774197432632007576103205793	
6.893442507575286093413069465896	5.902816344498353018366287869867	6.174315746263743243105182045838	
8.130271145114676301091094501317	9.031705095647943437597859883681	5.139386744299550002779142232612	
12.718235546702082672254618955776	8.962561061532387185479819891043	11.296130971261048259179915476125	
11.703384538520655411275583901443	7.732319118355265530340147961397	13.954957727666055689041968435049	
12.018405406434148119387828046456	8.498578955413819358000182546675	9.629757598127564932610766845755	
4.354314941044271414227750938153	6.743021999299611657363584527047	8.045896910647879707312313257717	
9.008153752551987025753987836652	4.080935271970584921064073569141	10.433729558409194027035482577048	
30.667953751868566314442432485521	19.624381711847878051457882975228	22.121361346467104169732920126989	
26.272637318287024754681624472141	23.854885789375828153424663469195	20.065430366482996049626308376901	
22.582731775490398007377734757029	19.993020472170879742179749882780	19.569688394563033995154910371639	
34.622177072442646306171809555963	24.197656748571851892393169691786	21.088852485435509720446134451777	
9.383631328444042907221955829300	8.496281802208557110134279355407	18.178996715172658582559961359948	
8.684714314799480305850920558441	8.071874656484727239558196743019	7.517933344472543133463204867439	
8.119452604589655564382155716885	7.535972230666839521973088267259	6.980204776528148968850473465864	
12.516077438376209229886626417283	6.048882254465884678040765720652	16.880487107490552034505526535213	
13.713360696071672961693366232794	6.885360199612724940720909216907	4.614294917111112503960157482652	
9.146104416931398972678834979888	6.797992185995103575635312154191	9.634248280775562278677170979790	
3.994662219128858549055394178140	5.554558330709206792619170300895	4.972824149185822939500667416723	
20.407095871195430447642138460651	9.510069707536462857433434692211	12.195932107491705309598728490528	
12.352375381703545542677602497861	16.403658066681138905096304370090	16.420159331835684213274362264201	
24.747484112643981291057571070269	26.007013908730623796827785554342	12.736676945722901876933974563144	
Size_Pool	100 	Current_Generation	5000	
0.488059751226371185683916564813	0.265421334637473749218372631731	1.261977990088041456928635852819	
0.477328519759121328025486263869	0.258003951772544037890355639320	1.266700523646984377634794327605	
0.474680290170136409688694811848	0.259114892204388325147590421693	1.267890587338748709100855194265	
32.949465520711704868972447002307	31.268978240739627949551504570991	32.056683756295043963291391264647	
16.923840547009618262563890311867	7.421381089247256035434929799521	15.906261716089655777750522247516	
6.352887646614474803641314792912	22.388990152679927092549405642785	11.604346223803210236269478627946	
18.272997326552523844611641834490	14.659739380490886873076306073926	17.386266984630001530831577838399	
12.392609448060969867810854339041	6.732033890156302824436806986341	18.142439026206179875089219422080	
8.190489901753004176043759798631	8.076931662099498865359237242956	7.342084901045728528856670891400	
40.739185173334533374145394191146	47.190817107130094143485621316358	42.100099228684754848472948651761	
16.749678525623689751000711112283	15.907371529665187637192502734251	14.170996825690286513577120786067	
14.148456052739453170374872570392	12.425043889466907742757939558942	10.814855333932474223956887726672	
7.967292145934186109457186830696	10.426059236099842308931329171173	8.777303907942052063617666135542	
28.482598063972268676025123568252	17.687013239952772636343070189469	18.333805602999380113260485813953	
10.619660765243244426869750896003	8.978221064106643112268102413509	12.594424904652994356979434087407	
12.403611810194494324832703568973	9.905029302362990506480855401605	14.670045965770668772165663540363	
17.298629847918242319337878143415	15.182402761713792216369256493635	10.750633025652060581478508538567	
21.032686275699155942220386350527	14.502581382604848414530351874419	15.467781835119838618197718460578	
17.465785831681557738193077966571	18.345568962183644856622777297162	16.807491934136283617817753111012	
6.727837024430443513267618982354	9.248311401140560050748717912938	11.932880708205571451685500505846	
32.342883327047871944159851409495	31.413558240257625442382050096057	25.311927429323962002172265783884	
7.488060478909131845171032182407	9.777130129526124591166080790572	6.748131850343235704769995209062	
11.240954445607028944209559995215	12.829179657853243767817730258685	15.270714543115426309327631315682	
12.607329218415934235508757410571	11.413588822860342375520303903613	17.020352223517008383169013541192	
16.773550010619679540013748919591	12.780384821089610269950753718149	23.235341286646917779989962582476	
23.149514668313088350259931758046	30.796835618243420640283147804439	35.180114322209689703413459938020	
9.963054933156284320716622460168	8.433106179380738254280913679395	14.006320145010560551668277184945	
6.893111797996440692770647729049	10.739071303269801305191322171595	10.779799841463132636931732122321	
10.270326647915961615353808156215	7.244730220577695334327472664881	6.526187715751192719437767664203	
23.920615438896906113086515688337	17.847861207128747906835997127928	12.678570954920877156268943508621	
53.187196723756251515169424237683	38.218479238365709704794426215813	34.354137970027025517083529848605	
